38 Sea Zone  (5524,2829)  (5583,2889)  (5523,2889)  (5467,2769)  (5527,2769)  (5584,2829)  (5587,2766)  (5463,2927)  (5624,2949)  (5564,2949)  (5386,2686)  (5322,2867)  (5262,2835)  | overflowToLeft=false
Algeria  (2424,1937)  (2364,1996)  (2364,1936)  (2483,1997)  (2424,1877)  (2484,1877)  (2484,1937)  (2362,1876)  (2423,2056)  (2363,2056)  (2304,1996)  (2543,1997)  (2543,2057)  (2483,2057)  (2303,2057)  (2544,1856)  (2423,2116)  (2363,2116)  (2244,1997)  (2590,2117)  (2530,2117)  (2470,2176)  (2410,2176)  (2605,2177)  (2545,2177)  (2485,2236)  (2425,2236)  (2545,2237)  | overflowToLeft=false
Alexandria  (3310,2096)  (3250,2038)  (3358,2156)  (3298,2156)  (3310,2036)  (3368,2216)  (3308,2216)  | overflowToLeft=false
Midway  (7659,1467)  | overflowToLeft=false
112 Sea Zone  (2075,701)  (2015,760)  (2015,700)  (2135,660)  (2078,812)  (2018,820)  (2234,547)  | overflowToLeft=false
Alberta Saskatchewan Manitoba  (145,286)  (85,345)  (85,285)  (204,346)  (145,226)  (205,226)  (205,286)  (83,225)  (144,405)  (84,405)  (25,345)  (25,285)  (264,346)  (264,406)  (204,406)  (24,406)  (143,166)  (203,166)  (263,166)  (265,226)  (265,286)  (23,225)  (23,165)  (83,165)  (323,108)  (144,465)  (84,465)  (324,346)  (324,406)  (324,466)  (264,466)  (204,466)  (24,466)  (143,106)  (203,106)  (263,106)  (325,168)  (325,228)  (1,105)  (61,105)  (323,48)  (383,48)  (383,108)  (384,395)  (384,455)  (384,515)  (324,526)  (264,526)  (121,46)  (181,46)  (241,46)  (385,168)  | overflowToLeft=false
Colombia  (762,2080)  (702,2139)  (821,2140)  (737,2020)  (797,2020)  | overflowToLeft=false
Ecuador  (647,2242)  | overflowToLeft=false
5 Sea Zone  (7017,427)  (6957,486)  (6957,426)  (7076,487)  (7017,367)  (7077,367)  (7077,427)  (6955,366)  (6932,546)  (6897,486)  (7136,487)  (7136,547)  (7076,547)  (7015,307)  (7075,307)  (7135,307)  (7137,367)  (7137,427)  (6872,571)  (6943,606)  (6883,631)  (6823,631)  (6891,691)  (6831,691)  (6771,691)  (6826,751)  (6766,751)  (6706,786)  | overflowToLeft=false
16 Sea Zone  (7886,890)  (7826,949)  (7826,889)  (7945,950)  (7886,830)  (7946,830)  (7946,890)  (7824,829)  (7885,1009)  (7825,1009)  (7766,949)  (7766,889)  (8005,950)  (8005,1010)  (7945,1010)  (7765,1010)  (7884,770)  (7944,770)  (8004,770)  (8006,830)  (8006,890)  (7764,829)  (7764,769)  (7824,769)  (7885,1069)  (7825,1069)  (7706,950)  (7706,890)  (8060,1070)  (8000,1070)  (7765,1070)  (7705,1070)  (7705,1010)  (7884,710)  (7944,710)  (8004,710)  (7704,830)  (7704,770)  (7704,710)  (7764,709)  (7824,709)  | overflowToLeft=false
Eastern United States  (688,914)  (628,973)  (628,913)  (747,974)  (688,854)  (748,854)  (748,914)  (626,853)  (687,1033)  (627,1033)  (568,973)  (758,1034)  (567,1034)  (751,794)  (808,854)  (811,791)  (694,1093)  (634,1093)  (574,1094)  (871,758)  (871,818)  (644,1153)  (584,1154)  (931,717)  | overflowToLeft=false
Chahar  (5719,1068)  (5659,1116)  (5756,1128)  (5732,1008)  (5779,1068)  (5792,995)  (5614,1176)  | overflowToLeft=false
Hopei  (5485,1619)  (5425,1643)  (5425,1583)  (5544,1679)  (5543,1559)  (5545,1619)  (5484,1703)  (5365,1610)  | overflowToLeft=false
Tambov  (4099,973)  (4108,1033)  | overflowToLeft=false
126 Sea Zone  (1641,1)  (1641,61)  (1701,1)  (1701,61)  (1961,1)  (1963,89)  | overflowToLeft=false
69 Sea Zone  (1350,3488)  (1290,3547)  (1290,3487)  (1409,3548)  (1350,3428)  (1410,3428)  (1410,3488)  (1288,3427)  (1349,3607)  (1289,3607)  (1230,3547)  (1230,3487)  (1469,3548)  (1469,3608)  (1409,3608)  (1229,3608)  (1348,3368)  (1408,3368)  (1468,3368)  (1470,3428)  (1470,3488)  (1228,3427)  (1228,3367)  (1288,3367)  (1528,3310)  (1349,3667)  (1289,3667)  (1170,3548)  (1170,3488)  (1529,3548)  (1529,3608)  (1529,3668)  (1469,3668)  (1409,3668)  (1229,3668)  (1169,3668)  (1169,3608)  (1348,3308)  (1408,3308)  (1468,3308)  (1530,3370)  (1530,3430)  (1168,3428)  (1168,3368)  (1168,3308)  (1228,3307)  (1288,3307)  (1528,3250)  (1349,3727)  (1289,3727)  (1567,3728)  (1507,3728)  (1447,3728)  (1229,3728)  (1169,3728)  | overflowToLeft=false
34 Sea Zone  (7335,2450)  (7275,2509)  (7275,2449)  (7394,2510)  (7335,2390)  (7395,2390)  (7395,2450)  (7273,2389)  (7334,2569)  (7274,2569)  (7427,2570)  (7333,2330)  (7393,2330)  (7245,2329)  (7367,2629)  (7307,2629)  (7247,2629)  (7427,2630)  (7305,2270)  (7365,2270)  (7425,2270)  (7223,2269)  | overflowToLeft=false
Eastern Poland  (3422,898)  (3362,952)  (3362,892)  (3465,958)  (3422,838)  (3482,806)  (3405,1012)  | overflowToLeft=false
Eastern India  (4809,2345)  (4749,2404)  (4820,2285)  (4880,2274)  (4721,2464)  (4842,2214)  (4902,2214)  (4962,2192)  (4870,2154)  (4706,2554)  (4930,2132)  (5022,2146)  | overflowToLeft=false
Shansi  (5613,1303)  (5645,1363)  (5670,1243)  | overflowToLeft=false
Soviet Far East  (7553,59)  (7493,118)  (7493,58)  (7571,119)  (7613,1)  (7631,61)  (7436,178)  (7433,118)  (7433,58)  (7673,1)  (7691,61)  (7376,198)  (7373,138)  (7373,78)  (7373,18)  (7733,1)  (7751,61)  (7793,1)  (7811,61)  (7253,320)  (7853,1)  (7871,61)  | overflowToLeft=false
New Guinea  (6976,2911)  (7036,2920)  | overflowToLeft=false
82 Sea Zone  (4180,2580)  (4120,2639)  (4120,2579)  (4239,2640)  (4180,2520)  (4240,2520)  (4240,2580)  (4118,2519)  (4179,2699)  (4119,2699)  (4060,2639)  (4060,2579)  (4299,2640)  (4299,2700)  (4239,2700)  (4059,2700)  (4182,2460)  (4242,2460)  (4300,2520)  (4300,2580)  (4302,2458)  (4179,2759)  (4119,2759)  (4323,2760)  (4263,2760)  (4059,2760)  (4258,2398)  (4318,2398)  | overflowToLeft=false
Okinawa  (6269,1544)  | overflowToLeft=false
131 Sea Zone  (4205,1584)  (4169,1522)  (4244,1677)  (4265,1737)  | overflowToLeft=false
Tsagaan Olom  (5322,980)  (5262,1039)  (5262,979)  (5381,1040)  (5322,920)  (5382,920)  (5382,980)  (5260,919)  | overflowToLeft=false
119 Sea Zone  (1208,356)  (1148,399)  (1148,339)  (1267,416)  (1208,296)  (1268,296)  (1268,356)  (1088,379)  (1088,319)  (1327,416)  (1327,476)  (1267,476)  (1241,236)  (1301,236)  (1328,296)  (1328,356)  (1028,317)  (1303,176)  | overflowToLeft=false
Honan  (5514,1421)  (5454,1415)  (5568,1481)  (5508,1481)  (5450,1355)  | overflowToLeft=false
Afghanistan  (4469,1914)  (4409,1973)  (4491,1974)  (4446,1854)  (4506,1854)  (4529,1914)  (4566,1817)  (4626,1763)  | overflowToLeft=false
New South Wales  (7069,3539)  (7009,3561)  (7009,3501)  (7069,3479)  (7129,3479)  (7129,3539)  (7189,3484)  (7189,3544)  | overflowToLeft=false
French Guiana  (1230,2098)  | overflowToLeft=false
107 Sea Zone  (1967,1163)  (1907,1222)  (1907,1162)  (2026,1223)  (1967,1103)  (2027,1103)  (2027,1163)  (1905,1102)  (1958,1282)  (1898,1282)  (2082,1283)  (1965,1043)  (2025,1043)  (1853,1042)  (1934,1342)  (1874,1342)  (1913,983)  (1973,983)  (2033,983)  (1853,982)  (2093,938)  (1935,1402)  (1875,1402)  (1913,923)  (1973,923)  (2033,923)  (1853,922)  (1945,1462)  (1885,1462)  | overflowToLeft=false
Scotland  (2371,358)  (2371,418)  (2404,478)  | overflowToLeft=false
113 Sea Zone  (2302,842)  (2242,882)  (2361,902)  (2362,837)  (2422,839)  (2482,839)  (2533,611)  (2545,732)  (2549,671)  (2593,572)  (2609,632)  (2609,692)  (2669,659)  | overflowToLeft=false
12 Sea Zone  (9028,1546)  (8968,1605)  (8968,1545)  (9087,1606)  (9028,1486)  (9088,1486)  (9088,1546)  (8966,1485)  (9027,1665)  (8967,1665)  (8908,1605)  (8908,1545)  (9147,1606)  (9147,1666)  (9087,1666)  (8907,1666)  (9026,1426)  (9086,1426)  (9146,1426)  (9148,1486)  (9148,1546)  (8906,1485)  (8906,1425)  (8966,1425)  (9027,1725)  (8967,1725)  (9190,1726)  (9130,1726)  (8907,1726)  | overflowToLeft=false
French Madagascar  (3776,3537)  (3716,3596)  (3716,3536)  (3818,3597)  (3776,3477)  (3836,3477)  (3836,3537)  (3758,3656)  (3698,3656)  (3877,3417)  (3750,3716)  (3690,3716)  | overflowToLeft=false
1 Sea Zone  (8742,384)  (8682,443)  (8682,383)  (8801,444)  (8742,324)  (8802,324)  (8802,384)  (8680,323)  (8622,479)  (8622,419)  (8861,444)  (8740,264)  (8862,294)  (8862,354)  (8620,359)  (8620,299)  (8680,263)  (8562,479)  (8562,419)  (8921,432)  | overflowToLeft=false
88 Sea Zone  (1648,2334)  (1682,2394)  (1622,2274)  (1682,2274)  (1622,2417)  (1562,2226)  (1682,2454)  (1622,2214)  (1682,2214)  (1622,2477)  (1562,2479)  (1502,2193)  (1636,2537)  (1576,2539)  (1442,2181)  (1573,2599)  | overflowToLeft=false
Hainan  (5716,2341)  | overflowToLeft=false
79 Sea Zone  (4229,2997)  (4169,3056)  (4169,2996)  (4288,3057)  (4229,2937)  (4289,2937)  (4289,2997)  (4167,2936)  (4228,3116)  (4168,3116)  (4109,3056)  (4109,2996)  (4348,3057)  (4348,3117)  (4288,3117)  (4108,3117)  (4227,2877)  (4287,2877)  (4347,2877)  (4349,2937)  (4349,2997)  (4107,2936)  (4107,2876)  (4167,2876)  (4407,2821)  (4228,3176)  (4168,3176)  (4049,3057)  (4049,2997)  (4408,3057)  (4408,3117)  (4408,3177)  (4348,3177)  (4288,3177)  (4108,3177)  (4048,3177)  (4048,3117)  (4409,2881)  (4409,2941)  (4047,2937)  (4047,2877)  | overflowToLeft=false
Russia  (4089,556)  (4029,615)  (4029,555)  (4148,616)  (4089,496)  (4149,496)  (4149,556)  (3969,648)  (3969,588)  (4209,527)  (4209,587)  | overflowToLeft=false
Karelia  (3457,261)  (3487,321)  (3445,112)  (3355,103)  | overflowToLeft=false
Kiangsu  (5960,1615)  (5988,1675)  (5928,1675)  (5922,1555)  (5982,1555)  (6020,1615)  | overflowToLeft=false
Kursk  (3937,943)  (3877,956)  (3995,1003)  (3997,920)  | overflowToLeft=false
Kiangsi  (5752,1754)  (5692,1759)  (5787,1814)  (5779,1694)  (5727,1819)  (5839,1683)  (5660,1699)  (5783,1879)  | overflowToLeft=false
Alaska  (8618,72)  (8558,131)  (8558,71)  (8677,132)  (8618,12)  (8678,12)  (8678,72)  (8556,11)  (8540,191)  (8498,131)  (8498,71)  (8737,132)  (8738,1)  (8738,61)  (8496,11)  (8480,209)  (8779,192)  (8438,149)  (8438,89)  (8797,121)  (8798,1)  (8798,61)  (8436,29)  (8492,269)  (8420,252)  (8839,181)  (8378,192)  (8378,132)  (8857,121)  (8858,1)  (8858,61)  (8376,10)  (8899,181)  (8318,192)  (8917,121)  (8918,1)  (8918,61)  (8316,9)  (8957,262)  (8967,322)  | overflowToLeft=false
Northern Manchuria  (6219,541)  (6159,579)  (6159,519)  (6278,601)  (6219,481)  (6279,532)  (6136,459)  (6099,616)  (6099,556)  (6338,592)  (6338,652)  (6196,421)  (6389,712)  (6039,631)  (6398,628)  (6329,756)  (6449,688)  (6419,772)  (6458,628)  (6269,804)  (6359,816)  (6420,832)  (6299,864)  | overflowToLeft=false
129 Sea Zone  (3111,-14)  | overflowToLeft=false
Korea  (6411,1015)  (6351,1014)  (6470,1075)  (6349,954)  (6410,1100)  (6490,884)  | overflowToLeft=false
Romania  (3352,1266)  (3412,1278)  (3352,1326)  (3434,1338)  (3454,1201)  (3472,1261)  | overflowToLeft=false
Hunan  (5599,1875)  (5539,1861)  (5658,1935)  (5598,1935)  (5599,1815)  | overflowToLeft=false
Quebec  (811,509)  (751,568)  (751,508)  (870,569)  (811,449)  (871,481)  (749,448)  (810,628)  (750,628)  (930,566)  (809,389)  (869,368)  (748,360)  (808,329)  (728,300)  | overflowToLeft=false
Uzbekistan  (4477,1559)  (4417,1572)  (4417,1512)  (4536,1619)  (4537,1542)  (4357,1574)  (4596,1602)  (4596,1662)  | overflowToLeft=false
31 Sea Zone  (8129,2428)  (8069,2487)  (8069,2427)  (8188,2488)  (8129,2368)  (8189,2368)  (8189,2428)  (8067,2367)  (8128,2547)  (8068,2547)  (8009,2487)  (8009,2427)  (8248,2488)  (8248,2548)  (8188,2548)  (8008,2548)  (8127,2308)  (8187,2308)  (8247,2308)  (8249,2368)  (8249,2428)  (8007,2367)  (8007,2307)  (8067,2307)  (8307,2250)  (8128,2607)  (8068,2607)  (7949,2488)  (7949,2428)  (8308,2488)  (8308,2548)  (8308,2608)  (8248,2608)  (8188,2608)  (8008,2608)  (7948,2608)  (7948,2548)  (8127,2248)  (8187,2248)  (8247,2248)  (8309,2310)  (8309,2370)  (7947,2368)  (7947,2308)  (7947,2248)  (8007,2247)  (8067,2247)  (8128,2667)  (8068,2667)  (7889,2488)  (7889,2428)  | overflowToLeft=false
Northeast Persia  (4250,1899)  (4190,1958)  (4190,1898)  (4309,1959)  (4250,1839)  (4310,1839)  (4310,1899)  (4188,1838)  (4130,1977)  (4130,1917)  | overflowToLeft=false
8 Sea Zone  (7430,689)  (7370,748)  (7370,688)  (7489,749)  (7430,629)  (7490,629)  (7490,689)  (7368,628)  (7429,808)  (7369,808)  (7310,748)  (7310,688)  (7549,749)  (7549,809)  (7489,809)  (7309,809)  (7550,571)  (7550,631)  (7308,628)  (7250,749)  (7250,689)  (7609,691)  (7609,751)  (7609,811)  (7249,833)  (7610,571)  (7610,631)  (7248,629)  | overflowToLeft=false
19 Sea Zone  (6751,1577)  (6691,1636)  (6691,1576)  (6810,1637)  (6751,1517)  (6811,1517)  (6811,1577)  (6689,1516)  (6631,1666)  (6631,1606)  (6870,1637)  (6871,1503)  (6871,1563)  (6629,1546)  (6930,1623)  (6931,1503)  (6931,1563)  | overflowToLeft=false
25 Sea Zone  (7512,1456)  (7452,1515)  (7452,1455)  (7571,1516)  (7512,1396)  (7572,1396)  (7572,1456)  (7450,1395)  (7511,1575)  (7451,1575)  (7631,1531)  (7571,1576)  (7510,1336)  (7570,1336)  (7630,1336)  (7632,1396)  (7398,1335)  (7641,1591)  (7511,1635)  (7451,1635)  (7581,1636)  (7458,1276)  (7518,1276)  (7578,1276)  (7638,1276)  (7398,1275)  (7641,1651)  | overflowToLeft=false
Slovakia Hungary  (3189,1133)  (3249,1107)  (3230,1193)  (3170,1193)  (3309,1112)  | overflowToLeft=false
66 Sea Zone  (260,2055)  (200,2114)  (200,2054)  (319,2115)  (260,1995)  (320,1995)  (320,2055)  (198,1994)  (259,2174)  (199,2174)  (140,2114)  (140,2054)  (379,2115)  (379,2175)  (319,2175)  (139,2175)  (258,1935)  (318,1935)  (378,1935)  (380,1995)  (380,2055)  (138,1994)  (138,1934)  (198,1934)  (438,1877)  (259,2234)  (199,2234)  (80,2115)  (80,2055)  (439,2115)  (439,2175)  (439,2235)  (379,2235)  (319,2235)  (139,2235)  (79,2235)  (79,2175)  (258,1875)  (318,1875)  (378,1875)  (440,1937)  (440,1997)  (78,1995)  (78,1935)  (78,1875)  (138,1874)  (198,1874)  (438,1817)  (498,1817)  (498,1877)  (259,2294)  (199,2294)  (20,2115)  (20,2055)  | overflowToLeft=false
122 Sea Zone  (2113,301)  (2053,360)  (2053,300)  (2172,361)  (2113,241)  (2173,241)  (2173,301)  (2051,240)  (2065,420)  (2005,420)  (1993,360)  (1993,300)  (2232,361)  (2111,181)  (2171,181)  (2231,181)  (2233,241)  (2233,301)  (1991,240)  (1991,180)  (2051,180)  (2293,275)  | overflowToLeft=false
85 Sea Zone  (2112,2913)  (2052,2972)  (2052,2912)  (2171,2973)  (2112,2853)  (2172,2853)  (2172,2913)  (2050,2852)  (2111,3032)  (2051,3032)  (1992,2972)  (1992,2912)  (2231,2973)  (2231,3033)  (2171,3033)  (1991,3033)  (2110,2793)  (2170,2793)  (2230,2793)  (2232,2853)  (2232,2913)  (1990,2852)  (1990,2792)  (2050,2792)  (2111,3092)  (2051,3092)  (2254,3093)  (2194,3093)  (1991,3093)  (2110,2733)  (2170,2733)  (2230,2733)  (1972,2732)  (2032,2732)  (2134,3152)  (2074,3152)  (2254,3153)  (2194,3153)  (2014,3153)  (2092,2673)  (2152,2673)  (2212,2673)  (1972,2672)  (2032,2672)  (2134,3212)  (2074,3212)  (2254,3213)  (2194,3213)  (2014,3213)  (1972,2612)  (2032,2612)  | overflowToLeft=false
50 Sea Zone  (7636,2917)  (7576,2976)  (7576,2916)  (7695,2977)  (7636,2857)  (7696,2857)  (7696,2917)  (7574,2856)  (7635,3036)  (7575,3036)  (7516,2976)  (7516,2916)  (7755,2977)  (7755,3037)  (7695,3037)  (7515,3037)  (7634,2797)  (7694,2797)  (7754,2797)  (7756,2857)  (7756,2917)  (7514,2856)  (7514,2796)  (7574,2796)  (7814,2772)  (7456,2971)  (7815,2977)  (7815,3037)  (7816,2832)  (7816,2892)  (7454,2911)  (7454,2851)  (7874,2772)  (7875,2952)  (7875,3012)  (7875,3072)  (7876,2832)  (7876,2892)  (7394,2954)  (7394,2894)  (7334,2921)  | overflowToLeft=false
91 Sea Zone  (280,1330)  (287,1390)  (311,1450)  (371,1418)  (521,1604)  (540,1534)  (581,1594)  (633,1842)  (641,1597)  (650,1773)  (661,1657)  (693,1833)  (701,1544)  (710,1717)  (721,1647)  (753,1777)  (770,1707)  (785,1451)  (792,1647)  (813,1767)  (830,1707)  (845,1451)  (873,1767)  (886,1511)  (890,1664)  (905,1451)  (933,1724)  (933,1784)  (965,1454)  (981,1844)  (993,1700)  (993,1760)  (1024,1514)  (1041,1820)  (1053,1715)  (1067,1574)  (1101,1809)  (1127,1550)  (1127,1610)  (1161,1770)  (1161,1830)  (1187,1550)  (1187,1610)  (1199,1670)  (1221,1730)  (1221,1790)  (1247,1550)  (1247,1610)  (1259,1670)  (1281,1730)  (1281,1790)  | overflowToLeft=false
Archangel  (3670,216)  (3610,275)  (3610,215)  (3691,276)  (3679,156)  (3739,147)  (3631,335)  (3799,103)  | overflowToLeft=false
116 Sea Zone  (2971,669)  (2911,703)  | overflowToLeft=false
Marianas  (6864,1899)  | overflowToLeft=false
Angola  (2955,3420)  (2895,3479)  (2895,3419)  (3014,3480)  (2955,3360)  (3015,3360)  (3015,3420)  (2893,3359)  (2833,3358)  | overflowToLeft=false
124 Sea Zone  (1004,194)  (944,231)  (944,171)  (1064,209)  (920,111)  (884,287)  (884,227)  (1124,214)  (862,19)  (1212,76)  (1218,136)  (731,188)  | overflowToLeft=false
Siam  (5320,2438)  (5377,2498)  (5317,2498)  (5272,2378)  (5332,2378)  (5437,2523)  (5377,2558)  (5317,2558)  (5289,2318)  (5349,2318)  (5446,2583)  (5459,2643)  | overflowToLeft=false
93 Sea Zone  (1895,1833)  (1835,1892)  (1835,1832)  (1954,1893)  (1895,1773)  (1955,1773)  (1955,1833)  (1833,1772)  (1894,1952)  (1834,1952)  (1775,1892)  (1775,1832)  (1983,1953)  (1774,1953)  (1893,1713)  (2015,1766)  (2015,1826)  (1773,1772)  (1773,1712)  (1833,1712)  (1923,2012)  (1863,2012)  (1803,2013)  (1743,2013)  (1893,1653)  (1742,1652)  (1802,1652)  (1862,1593)  (1742,1592)  (1802,1592)  | overflowToLeft=false
Shantung  (5927,1329)  (5867,1360)  (5943,1389)  (5921,1269)  (5981,1269)  (5883,1420)  (6041,1253)  (5979,1449)  (5972,1209)  | overflowToLeft=false
29 Sea Zone  (9043,2153)  (8983,2212)  (8983,2152)  (9102,2213)  (9043,2093)  (9103,2093)  (9103,2153)  (8981,2092)  (9042,2272)  (8982,2272)  (8923,2212)  (8923,2152)  (9162,2213)  (9162,2273)  (9102,2273)  (8922,2273)  (9041,2033)  (9101,2033)  (9161,2033)  (9163,2093)  (9163,2153)  (8921,2092)  (8921,2032)  (8981,2032)  (9042,2332)  (8982,2332)  (8863,2213)  (8863,2153)  (9190,2333)  (9130,2333)  (8922,2333)  (8862,2333)  (8862,2273)  (9041,1973)  (9101,1973)  (9161,1973)  (8861,2093)  (8861,2033)  (8861,1973)  (8921,1972)  (8981,1972)  (9070,2392)  (9010,2392)  (9190,2393)  (9130,2393)  (8950,2393)  (8890,2393)  (8861,1913)  (9041,1913)  (9101,1913)  (9161,1913)  | overflowToLeft=false
Tibet  (5042,1679)  (4982,1738)  (4982,1678)  (5101,1739)  (5042,1619)  (5102,1619)  (5102,1679)  (4980,1618)  (5041,1798)  (4922,1709)  (5161,1739)  (5161,1799)  (5101,1799)  (5040,1559)  (5100,1559)  (5162,1671)  (4920,1649)  (4920,1589)  (4980,1558)  (5221,1731)  (5221,1791)  (4860,1611)  (4860,1551)  (5281,1809)  | overflowToLeft=false
Portugal  (2003,1548)  (2016,1608)  (2014,1488)  (2010,1668)  | overflowToLeft=false
Yaroslavl  (3979,376)  (3919,435)  (3967,316)  (4027,316)  (4039,376)  | overflowToLeft=false
Tanganyika Territory  (3422,3210)  (3362,3269)  (3362,3209)  (3481,3270)  (3422,3150)  (3482,3150)  (3482,3210)  (3360,3149)  (3302,3278)  (3302,3218)  (3541,3270)  (3542,3167)  (3300,3158)  | overflowToLeft=false
47 Sea Zone  (7053,2823)  (6993,2825)  (6993,2765)  (7053,2763)  (7113,2784)  (7148,2917)  (6933,2813)  (6933,2753)  (7208,2919)  | overflowToLeft=false
Greece  (3256,1649)  (3289,1574)  (3349,1568)  | overflowToLeft=false
Bessarabia  (3529,1179)  (3545,1239)  (3570,1299)  | overflowToLeft=false
3 Sea Zone  (7938,261)  (7878,320)  (7878,260)  (7997,321)  (7938,201)  (7998,201)  (7998,261)  (7876,200)  (7937,380)  (7877,380)  (7818,320)  (7818,260)  (8057,321)  (8057,381)  (7997,381)  (7817,381)  (7936,141)  (7996,141)  (8056,141)  (8058,201)  (8058,261)  (7816,200)  (7758,321)  (7758,261)  (7757,401)  (7991,81)  (8051,81)  (7756,201)  | overflowToLeft=false
Morocco  (2136,1900)  (2196,1911)  | overflowToLeft=false
65 Sea Zone  (7638,3628)  (7578,3687)  (7578,3627)  (7697,3688)  (7638,3568)  (7698,3568)  (7698,3628)  (7576,3567)  (7637,3747)  (7577,3747)  (7518,3687)  (7518,3627)  (7757,3688)  (7751,3748)  (7517,3748)  (7636,3508)  (7696,3508)  (7756,3508)  (7758,3568)  (7758,3628)  (7516,3567)  (7516,3507)  (7576,3507)  (7816,3450)  (7458,3688)  (7458,3628)  (7457,3796)  (7636,3448)  (7696,3448)  (7756,3448)  (7818,3510)  (7818,3570)  (7818,3630)  (7456,3568)  (7456,3508)  (7456,3448)  (7516,3447)  (7576,3447)  (7869,3690)  (7876,3427)  (7398,3736)  (7398,3676)  (7397,3796)  (7878,3487)  (7878,3547)  (7878,3607)  (7396,3616)  (7396,3556)  (7396,3496)  (7396,3436)  (7902,3796)  | overflowToLeft=false
Manilla  (6239,2152)  | overflowToLeft=false
60 Sea Zone  (4993,3363)  (4933,3422)  (4933,3362)  (5052,3423)  (4993,3303)  (5053,3303)  (5053,3363)  (4931,3302)  (4992,3482)  (4932,3482)  (4873,3422)  (4873,3362)  (5112,3423)  (5112,3483)  (5052,3483)  (4872,3483)  (5113,3257)  (5113,3317)  (4871,3302)  (4813,3423)  (4813,3363)  (5172,3377)  (5172,3437)  (5172,3497)  (4812,3527)  (5173,3257)  (5173,3317)  (4811,3303)  (4753,3467)  (4753,3407)  (5232,3377)  (5232,3437)  (5232,3497)  (4752,3527)  (5233,3257)  (5233,3317)  (4751,3347)  (4751,3287)  | overflowToLeft=false
Gilbert Islands  (7704,2440)  | overflowToLeft=false
Iraq  (3868,1973)  (3808,2032)  (3808,1972)  (3927,2033)  (3868,1913)  (3928,1913)  (3928,1973)  (3911,2093)  (3940,1853)  | overflowToLeft=false
Chile  (867,2847)  (874,2745)  | overflowToLeft=false
Samara  (4421,719)  (4361,772)  (4361,712)  (4480,779)  (4421,659)  (4481,687)  (4353,652)  (4420,832)  (4496,839)  (4413,599)  (4310,592)  (4436,892)  (4516,899)  (4370,539)  (4430,539)  (4310,514)  (4456,952)  (4396,952)  (4543,959)  (4370,479)  (4430,479)  (4483,1012)  (4423,1012)  (4363,1012)  | overflowToLeft=false
106 Sea Zone  (1638,1211)  (1578,1270)  (1578,1210)  (1697,1271)  (1638,1151)  (1698,1151)  (1698,1211)  (1576,1150)  (1637,1330)  (1577,1330)  (1518,1270)  (1518,1210)  (1757,1271)  (1757,1331)  (1697,1331)  (1517,1331)  (1636,1091)  (1696,1091)  (1756,1091)  (1758,1151)  (1758,1211)  (1516,1150)  (1516,1090)  (1576,1090)  (1637,1390)  (1577,1390)  (1793,1391)  (1733,1391)  (1517,1391)  (1636,1031)  (1696,1031)  (1756,1031)  (1460,1030)  (1520,1030)  (1673,1450)  (1613,1450)  (1793,1451)  (1733,1451)  (1553,1451)  (1493,1451)  (1580,971)  (1640,971)  (1700,971)  (1760,971)  (1460,970)  (1520,970)  | overflowToLeft=false
Central India  (4715,2125)  (4655,2184)  (4655,2124)  (4767,2185)  (4715,2065)  (4775,2065)  (4775,2125)  (4707,2244)  (4647,2244)  (4681,2005)  (4741,2005)  (4695,2304)  (4684,1945)  (4744,1945)  (4681,1885)  (4741,1885)  (4705,1825)  | overflowToLeft=false
Borneo  (5841,2798)  (5781,2850)  (5874,2858)  (5885,2738)  (5901,2798)  | overflowToLeft=false
Buryatia  (5941,262)  (5881,321)  (5881,261)  (6000,322)  (5941,202)  (6001,202)  (6001,262)  (5879,201)  (5940,381)  (5880,381)  (5821,321)  (5821,261)  (6060,322)  (6007,382)  (5820,382)  (5939,142)  (5999,142)  (6059,142)  (6061,202)  (6061,262)  (5947,441)  (5887,441)  (6008,442)  (5827,442)  (5767,442)  (5760,382)  (5900,82)  (5960,82)  (6020,82)  (6080,82)  (6121,250)  (6121,310)  (5948,501)  (5888,501)  (5828,502)  (5768,502)  (5896,22)  (5956,22)  (6016,22)  (6076,22)  (5965,561)  (5905,561)  (5845,562)  (5785,562)  (5725,562)  (5780,622)  | overflowToLeft=false
114 Sea Zone  (2538,393)  (2478,452)  (2595,453)  (2515,333)  (2575,333)  (2535,512)  (2500,273)  (2560,273)  (2498,213)  (2424,191)  | overflowToLeft=false
83 Sea Zone  (3621,2248)  (3644,2376)  | overflowToLeft=false
57 Sea Zone  (6217,3285)  (6157,3344)  (6157,3284)  (6231,3345)  (6217,3225)  (6277,3225)  (6277,3285)  (6155,3224)  (6171,3404)  (6111,3404)  (6097,3344)  (6097,3284)  (6337,3193)  (6337,3253)  (6095,3224)  (6397,3193)  (6397,3253)  | overflowToLeft=false
Victoria  (7026,3650)  (6966,3640)  | overflowToLeft=false
